Time,BestBid,BestAsk,Spread,Depth,Fundamental,Volatility,Slippage
2025-12-18 16:28:54.473545000,142.033,143.033,1,0,142.533,0.5806,0.570847
2025-12-18 16:28:54.486718200,142.073,143.073,1,0,142.573,0.579205,0.299383
2025-12-18 16:28:54.500695000,142.113,143.113,1,0,142.613,0.577847,0.683264
2025-12-18 16:28:54.514667800,142.152,143.152,1,0,142.652,0.57653,0.62514
2025-12-18 16:28:54.527947800,142.192,143.192,1,0,142.692,0.575258,0.322531
2025-12-18 16:28:54.542754900,142.231,143.231,1,0,142.731,0.574035,0.742223
2025-12-18 16:28:54.556721000,142.271,143.271,1,0,142.771,0.572864,0.666361
2025-12-18 16:28:54.571265600,142.311,143.311,1,0,142.811,0.57175,0.672976
2025-12-18 16:28:54.585469900,142.35,143.35,1,0,142.85,0.570696,0.640352
2025-12-18 16:28:54.600780600,142.39,143.39,1,0,142.89,0.569707,0.635038
2025-12-18 16:28:54.611954500,142.429,143.429,1,0,142.929,0.568785,0.537712
2025-12-18 16:28:54.625118200,142.469,143.469,1,0,142.969,0.567935,0.772809
2025-12-18 16:28:54.637498900,142.509,143.509,1,0,143.009,0.567161,0.366681
2025-12-18 16:28:54.650961500,142.548,143.548,1,0,143.048,0.566466,0.517075
2025-12-18 16:28:54.664183200,142.588,143.588,1,0,143.088,0.565855,0.618115
2025-12-18 16:28:54.678795000,142.627,143.627,1,0,143.127,0.56533,0.603255
2025-12-18 16:28:54.691627800,142.667,143.667,1,0,143.167,0.564896,0.382224
2025-12-18 16:28:54.704172600,142.707,143.707,1,0,143.207,0.564556,0.670982
2025-12-18 16:28:54.716929200,142.746,143.746,1,0,143.246,0.564314,0.577204
2025-12-18 16:28:54.730122600,142.786,143.786,1,0,143.286,0.564173,0.582057
2025-12-18 16:28:54.743504800,142.826,143.826,1,0,143.326,0.564136,0.664827
2025-12-18 16:28:54.757221900,142.865,143.865,1,0,143.365,0.564208,0.847479
2025-12-18 16:28:54.770202000,142.905,143.905,1,0,143.405,0.564392,0.671805
2025-12-18 16:28:54.784809900,142.944,143.944,1,0,143.444,0.56469,0.410612
2025-12-18 16:28:54.797538200,142.984,143.984,1,0,143.484,0.565106,0.53918
2025-12-18 16:28:54.812047900,143.024,144.024,1,0,143.524,0.565642,0.628381
2025-12-18 16:28:54.830046800,143.063,144.063,1,0,143.563,0.566303,0.741237
2025-12-18 16:28:54.848173500,143.103,144.103,1,0,143.603,0.56709,0.860748
2025-12-18 16:28:54.866350000,143.142,144.142,1,0,143.642,0.568006,0.488147
2025-12-18 16:28:54.887267600,143.182,144.182,1,0,143.682,0.569054,0.584238
2025-12-18 16:28:54.905339600,143.222,144.222,1,0,143.722,0.570237,0.915922
2025-12-18 16:28:54.923003300,143.261,144.261,1,0,143.761,0.571557,0.576966
2025-12-18 16:28:54.968568600,143.261,144.261,1,0,143.761,0.570237,0.813805
2025-12-18 16:28:54.985932500,143.202,144.202,1,0,143.702,0.565899,1.02025
2025-12-18 16:28:55.020179400,143.143,144.143,1,0,143.643,0.55893,0.611384
2025-12-18 16:28:55.035698100,143.45,143.63,0.18,301,143.584,0.548656,0.137553
2025-12-18 16:28:55.048940900,143.026,144.026,1,0,143.526,0.537456,0.301474
2025-12-18 16:28:55.061891200,142.967,143.967,1,0,143.467,0.524572,0.604163
2025-12-18 16:28:55.074861900,142.908,143.908,1,0,143.408,0.510287,0.506934
2025-12-18 16:28:55.103196200,142.849,143.849,1,0,143.349,0.494878,0.354576
2025-12-18 16:28:55.290336600,142.79,143.79,1,0,143.29,0.478624,0.438327
2025-12-18 16:28:55.430360900,142.731,143.731,1,0,143.231,0.461816,1.4091
2025-12-18 16:28:55.446969400,142.672,143.672,1,0,143.172,0.444755,0.61866
2025-12-18 16:28:55.486539200,142.613,143.613,1,0,143.113,0.427764,0.386993
2025-12-18 16:28:55.507322100,142.554,143.554,1,0,143.054,0.411191,0.485742
2025-12-18 16:28:55.540045900,142.495,143.495,1,0,142.995,0.395412,0.750346
2025-12-18 16:28:55.565936200,142.436,143.436,1,0,142.936,0.38083,0.55046
2025-12-18 16:28:55.586268500,142.378,143.378,1,0,142.878,0.367872,0.446666
2025-12-18 16:28:55.614760500,142.319,143.319,1,0,142.819,0.356975,0.377369
2025-12-18 16:28:55.635937600,142.26,143.26,1,0,142.76,0.348565,1.03727
2025-12-18 16:28:55.651165600,142.201,143.201,1,0,142.701,0.343027,0.962753
2025-12-18 16:28:55.667106700,142.142,143.142,1,0,142.642,0.340673,0.97815
2025-12-18 16:28:55.684368900,142.083,143.083,1,0,142.583,0.341701,0.403844
2025-12-18 16:28:55.707909100,142.024,143.024,1,0,142.524,0.346183,0.353797
2025-12-18 16:28:55.727972800,141.965,142.965,1,0,142.465,0.354052,0.944447
2025-12-18 16:28:55.750375900,141.906,142.906,1,0,142.406,0.365119,0.484023
2025-12-18 16:28:55.787762800,141.847,142.847,1,0,142.347,0.379104,0.951408
2025-12-18 16:28:55.801422800,141.789,142.789,1,0,142.289,0.395667,0.79631
2025-12-18 16:28:55.819565800,141.73,142.73,1,0,142.23,0.414442,0.683634
2025-12-18 16:28:55.848046400,141.671,142.671,1,0,142.171,0.43506,0.564945
2025-12-18 16:28:55.875245400,141.612,142.612,1,0,142.112,0.457171,0.44848
2025-12-18 16:28:55.893393700,141.553,142.553,1,0,142.053,0.480447,0.627407
2025-12-18 16:28:55.913759000,141.494,142.494,1,0,141.994,0.504586,0.288033
2025-12-18 16:28:55.925872200,141.435,142.435,1,0,141.935,0.529316,0.798786
2025-12-18 16:28:55.942212500,141.376,142.376,1,0,141.876,0.554389,0.491152
2025-12-18 16:28:55.958742300,141.317,142.317,1,0,141.817,0.57958,1.05161
2025-12-18 16:28:55.971017000,141.258,142.258,1,0,141.758,0.60468,0.415219
2025-12-18 16:28:55.983687100,141.199,142.199,1,0,141.699,0.629496,0.569804
2025-12-18 16:28:55.997186300,141.141,142.141,1,0,141.641,0.653846,0.565883
2025-12-18 16:28:56.009447700,141.082,142.082,1,0,141.582,0.677556,0.846175
2025-12-18 16:28:56.022411200,141.023,142.023,1,0,141.523,0.700458,0.629244
2025-12-18 16:28:56.034209800,140.964,141.964,1,0,141.464,0.722386,0.688142
2025-12-18 16:28:56.045975600,140.905,141.905,1,0,141.405,0.743176,0.377555
2025-12-18 16:28:56.058321600,140.846,141.846,1,0,141.346,0.76266,0.737346
2025-12-18 16:28:56.069968800,140.787,141.787,1,0,141.287,0.780667,0.793942
2025-12-18 16:28:56.082865800,140.728,141.728,1,0,141.228,0.797019,0.490109
2025-12-18 16:28:56.097652200,140.669,141.669,1,0,141.169,0.811528,0.940049
2025-12-18 16:28:56.114576800,140.61,141.61,1,0,141.11,0.823996,0.610608
2025-12-18 16:28:56.127303100,140.551,141.551,1,0,141.051,0.834205,0.829757
2025-12-18 16:28:56.141461100,140.493,141.493,1,0,140.993,0.841919,1.2069
2025-12-18 16:28:56.154846500,140.434,141.434,1,0,140.934,0.846876,0.533115
2025-12-18 16:28:56.174048200,140.375,141.375,1,0,140.875,0.848781,0.36003
2025-12-18 16:28:56.190468900,140.375,141.375,1,0,140.875,0.846755,1.0496
2025-12-18 16:28:56.207649800,140.401,141.401,1,0,140.901,0.8421,0.575855
2025-12-18 16:28:56.220311800,140.427,141.427,1,0,140.927,0.835047,0.811456
2025-12-18 16:28:56.233014900,140.453,141.453,1,0,140.953,0.827379,1.20574
2025-12-18 16:28:56.243595400,140.61,140.87,0.26,797,140.978,0.823098,0.289107
2025-12-18 16:28:56.255301200,140.504,141.504,1,0,141.004,0.809912,0.31787
2025-12-18 16:28:56.265464100,140.53,141.53,1,0,141.03,0.795066,0.854029
2025-12-18 16:28:56.275748000,140.556,141.556,1,0,141.056,0.778707,0.533143
2025-12-18 16:28:56.290033900,140.582,141.582,1,0,141.082,0.760968,0.355553
2025-12-18 16:28:56.302230300,140.608,141.608,1,0,141.108,0.741978,1.0361
2025-12-18 16:28:56.313980900,140.634,141.634,1,0,141.134,0.721862,0.647986
2025-12-18 16:28:56.326896200,140.66,141.66,1,0,141.16,0.700738,0.442296
2025-12-18 16:28:56.340133800,140.686,141.686,1,0,141.186,0.678721,0.430696
2025-12-18 16:28:56.368836500,140.712,141.712,1,0,141.212,0.655929,0.409875
2025-12-18 16:28:56.393795700,140.738,141.738,1,0,141.238,0.632474,0.691841
2025-12-18 16:28:56.554861100,140.764,141.764,1,0,141.264,0.608473,1.04791
2025-12-18 16:28:56.584563200,140.79,141.79,1,0,141.29,0.584045,0.637177
2025-12-18 16:28:56.600741000,140.816,141.816,1,0,141.316,0.55931,0.510779
2025-12-18 16:28:56.617919300,140.842,141.842,1,0,141.342,0.534398,0.6837
2025-12-18 16:28:56.631991800,140.867,141.867,1,0,141.367,0.509444,0.756991
2025-12-18 16:28:56.651950000,140.893,141.893,1,0,141.393,0.484593,0.574478
2025-12-18 16:28:56.664374500,140.919,141.919,1,0,141.419,0.460005,0.415164
2025-12-18 16:28:56.676086800,140.945,141.945,1,0,141.445,0.435853,0.460068
2025-12-18 16:28:56.688120800,140.971,141.971,1,0,141.471,0.412331,0.696281
2025-12-18 16:28:56.699909800,140.997,141.997,1,0,141.497,0.389653,0.813458
2025-12-18 16:28:56.717610000,141.023,142.023,1,0,141.523,0.368058,0.344949
2025-12-18 16:28:56.733718700,141.049,142.049,1,0,141.549,0.347812,0.794822
2025-12-18 16:28:56.746116500,141.075,142.075,1,0,141.575,0.329203,0.621303
2025-12-18 16:28:56.757062500,141.101,142.101,1,0,141.601,0.312541,0.67365
2025-12-18 16:28:56.769507000,141.127,142.127,1,0,141.627,0.298137,0.431605
2025-12-18 16:28:56.786338300,141.153,142.153,1,0,141.653,0.286289,0.297431
2025-12-18 16:28:56.799819100,141.179,142.179,1,0,141.679,0.277249,0.365429
2025-12-18 16:28:56.812102500,141.205,142.205,1,0,141.705,0.271187,0.36035
2025-12-18 16:28:56.826181500,141.231,142.231,1,0,141.731,0.268162,0.462678
2025-12-18 16:28:56.838328900,141.257,142.257,1,0,141.757,0.2681,0.34721
2025-12-18 16:28:56.854105000,141.282,142.282,1,0,141.782,0.270798,0.543004
2025-12-18 16:28:56.871680600,141.308,142.308,1,0,141.808,0.275942,0.298281
2025-12-18 16:28:56.882676000,141.334,142.334,1,0,141.834,0.28314,0.648338
2025-12-18 16:28:56.892128500,141.36,142.36,1,0,141.86,0.291961,1.28472
2025-12-18 16:28:56.907955200,141.386,142.386,1,0,141.886,0.301965,0.612306
2025-12-18 16:28:56.921513800,141.412,142.412,1,0,141.912,0.312722,0.814204
2025-12-18 16:28:56.935140200,141.438,142.438,1,0,141.938,0.323824,0.343173
2025-12-18 16:28:56.947725900,141.464,142.464,1,0,141.964,0.33489,1.16476
2025-12-18 16:28:56.960943900,141.49,142.49,1,0,141.99,0.345563,0.315685
2025-12-18 16:28:56.976493600,141.516,142.516,1,0,142.016,0.355503,0.647384
2025-12-18 16:28:56.995049200,141.542,142.542,1,0,142.042,0.36438,0.479903
2025-12-18 16:28:57.009679000,141.568,142.568,1,0,142.068,0.371864,0.61378
2025-12-18 16:28:57.026333500,141.594,142.594,1,0,142.094,0.377617,0.87184
2025-12-18 16:28:57.038243700,141.62,142.62,1,0,142.12,0.381276,0.456636
2025-12-18 16:28:57.052926800,141.646,142.646,1,0,142.146,0.382439,0.633537
2025-12-18 16:28:57.070049100,141.646,142.646,1,0,142.146,0.381911,0.55063
2025-12-18 16:28:57.088497800,141.668,142.668,1,0,142.168,0.38132,0.764383
2025-12-18 16:28:57.104865900,141.691,142.691,1,0,142.191,0.380669,0.948074
2025-12-18 16:28:57.119137400,141.714,142.714,1,0,142.214,0.379964,0.598662
2025-12-18 16:28:57.131569400,141.737,142.737,1,0,142.237,0.369331,1.0319
2025-12-18 16:28:57.145685800,141.76,142.76,1,0,142.26,0.36818,1.43161
2025-12-18 16:28:57.163369000,141.783,142.783,1,0,142.283,0.366983,0.646291
2025-12-18 16:28:57.180385100,141.806,142.806,1,0,142.306,0.365745,0.303971
2025-12-18 16:28:57.199004800,141.829,142.829,1,0,142.329,0.364469,0.711514
2025-12-18 16:28:57.213461400,141.852,142.852,1,0,142.352,0.363158,0.58676
2025-12-18 16:28:57.225898100,141.875,142.875,1,0,142.375,0.361818,0.827378
2025-12-18 16:28:57.244624100,141.898,142.898,1,0,142.398,0.360451,0.554409
2025-12-18 16:28:57.259336700,141.921,142.921,1,0,142.421,0.359062,0.802719
2025-12-18 16:28:57.273116600,141.943,142.943,1,0,142.443,0.357655,0.314651
2025-12-18 16:28:57.286865000,141.966,142.966,1,0,142.466,0.356234,0.454751
2025-12-18 16:28:57.299577400,141.989,142.989,1,0,142.489,0.354803,0.628972
2025-12-18 16:28:57.311784300,142.012,143.012,1,0,142.512,0.353366,0.376602
2025-12-18 16:28:57.327357800,142.035,143.035,1,0,142.535,0.351927,0.711035
2025-12-18 16:28:57.341795500,142.058,143.058,1,0,142.558,0.35049,0.540769
2025-12-18 16:28:57.360277000,142.081,143.081,1,0,142.581,0.34906,1.15031
2025-12-18 16:28:57.376109800,142.104,143.104,1,0,142.604,0.34764,0.437781
2025-12-18 16:28:57.391969500,142.127,143.127,1,0,142.627,0.346236,0.434335
2025-12-18 16:28:57.408811500,142.15,143.15,1,0,142.65,0.34485,0.384681
2025-12-18 16:28:57.422595000,142.173,143.173,1,0,142.673,0.343489,0.29167
2025-12-18 16:28:57.432561200,142.196,143.196,1,0,142.696,0.342155,0.605196
2025-12-18 16:28:57.443379800,142.219,143.219,1,0,142.719,0.340854,0.316358
2025-12-18 16:28:57.454829700,142.241,143.241,1,0,142.741,0.339589,0.312237
2025-12-18 16:28:57.466177500,142.264,143.264,1,0,142.764,0.338366,1.29336
2025-12-18 16:28:57.476760100,142.287,143.287,1,0,142.787,0.337189,1.24443
2025-12-18 16:28:57.487587100,142.31,143.31,1,0,142.81,0.336062,0.537777
2025-12-18 16:28:57.500191100,142.333,143.333,1,0,142.833,0.33499,0.54012
2025-12-18 16:28:57.510592400,142.356,143.356,1,0,142.856,0.333977,0.399222
2025-12-18 16:28:57.521619300,142.379,143.379,1,0,142.879,0.333028,0.353157
2025-12-18 16:28:57.531431300,142.402,143.402,1,0,142.902,0.332147,0.664946
2025-12-18 16:28:57.542712800,142.425,143.425,1,0,142.925,0.331339,0.561178
2025-12-18 16:28:57.553832400,142.448,143.448,1,0,142.948,0.330607,0.680657
2025-12-18 16:28:57.565061500,142.471,143.471,1,0,142.971,0.329958,1.02888
2025-12-18 16:28:57.575558800,142.494,143.494,1,0,142.994,0.329394,0.719486
2025-12-18 16:28:57.589596300,142.516,143.516,1,0,143.016,0.32892,0.944287
2025-12-18 16:28:57.600555400,142.539,143.539,1,0,143.039,0.32854,0.468034
2025-12-18 16:28:57.614992200,142.562,143.562,1,0,143.062,0.328258,0.371858
2025-12-18 16:28:57.628710900,142.585,143.585,1,0,143.085,0.328078,0.617505
2025-12-18 16:28:57.643006800,142.608,143.608,1,0,143.108,0.328005,0.460358
2025-12-18 16:28:57.654570000,142.631,143.631,1,0,143.131,0.328041,1.09616
2025-12-18 16:28:57.667207600,142.654,143.654,1,0,143.154,0.32819,0.313022
2025-12-18 16:28:57.678303400,142.677,143.677,1,0,143.177,0.328457,0.593122
2025-12-18 16:28:57.690726300,142.7,143.7,1,0,143.2,0.328843,0.690419
2025-12-18 16:28:57.704387400,142.723,143.723,1,0,143.223,0.329352,1.06244
2025-12-18 16:28:57.715889200,142.746,143.746,1,0,143.246,0.329987,0.412424
2025-12-18 16:28:57.727559200,142.769,143.769,1,0,143.269,0.33075,0.510953
2025-12-18 16:28:57.738946300,142.769,143.769,1,0,143.269,0.329987,0.670151
2025-12-18 16:28:57.750270900,142.877,143.877,1,0,143.377,0.332257,0.576319
2025-12-18 16:28:57.761984500,142.985,143.985,1,0,143.485,0.337796,0.565358
2025-12-18 16:28:57.775859400,143.094,144.094,1,0,143.594,0.346713,0.281792
2025-12-18 16:28:57.788138100,143.202,144.202,1,0,143.702,0.358987,0.541249
2025-12-18 16:28:57.800176400,143.31,144.31,1,0,143.81,0.374485,0.455529
2025-12-18 16:28:57.812918200,143.419,144.419,1,0,143.919,0.392993,0.714024
2025-12-18 16:28:57.827563100,143.527,144.527,1,0,144.027,0.414244,0.407489
2025-12-18 16:28:57.839678600,143.636,144.636,1,0,144.136,0.437948,0.537875
2025-12-18 16:28:57.853573900,143.744,144.744,1,0,144.244,0.463814,1.36447
2025-12-18 16:28:57.864873100,143.852,144.852,1,0,144.352,0.491561,0.466864
2025-12-18 16:28:57.877529100,143.961,144.961,1,0,144.461,0.520932,0.738775
2025-12-18 16:28:57.890302300,144.069,145.069,1,0,144.569,0.551689,0.357081
2025-12-18 16:28:57.903157700,144.177,145.177,1,0,144.677,0.583621,0.441255
2025-12-18 16:28:57.915924400,144.286,145.286,1,0,144.786,0.616538,0.502529
2025-12-18 16:28:57.927795700,144.394,145.394,1,0,144.894,0.650269,0.398448
2025-12-18 16:28:57.940938900,144.502,145.502,1,0,145.002,0.684662,0.34239
2025-12-18 16:28:57.954127400,144.611,145.611,1,0,145.111,0.719578,0.420343
2025-12-18 16:28:57.967271500,144.719,145.719,1,0,145.219,0.754893,0.554822
2025-12-18 16:28:57.980584500,144.828,145.828,1,0,145.328,0.790491,0.397318
2025-12-18 16:28:57.994213700,144.936,145.936,1,0,145.436,0.826267,0.368046
2025-12-18 16:28:58.007230100,145.044,146.044,1,0,145.544,0.862123,0.860309
2025-12-18 16:28:58.020336700,145.153,146.153,1,0,145.653,0.897964,0.361735
2025-12-18 16:28:58.032477000,145.261,146.261,1,0,145.761,0.933704,0.462737
2025-12-18 16:28:58.044695800,145.369,146.369,1,0,145.869,0.969258,0.715559
2025-12-18 16:28:58.057662900,145.478,146.478,1,0,145.978,1.00455,0.311106
2025-12-18 16:28:58.071407700,145.586,146.586,1,0,146.086,1.03949,0.749246
2025-12-18 16:28:58.084429500,145.694,146.694,1,0,146.194,1.07401,0.836273
2025-12-18 16:28:58.096480100,145.803,146.803,1,0,146.303,1.10803,0.652193
2025-12-18 16:28:58.107634400,145.911,146.911,1,0,146.411,1.14148,0.362135
2025-12-18 16:28:58.121248600,146.02,147.02,1,0,146.52,1.17429,0.397493
2025-12-18 16:28:58.134601000,146.128,147.128,1,0,146.628,1.20637,0.39655
2025-12-18 16:28:58.152753200,146.236,147.236,1,0,146.736,1.23766,0.572969
2025-12-18 16:28:58.170647300,146.345,147.345,1,0,146.845,1.26808,0.498194
2025-12-18 16:28:58.184319200,146.453,147.453,1,0,146.953,1.29754,0.697713
2025-12-18 16:28:58.197147200,146.561,147.561,1,0,147.061,1.32598,0.683621
2025-12-18 16:28:58.209665300,146.67,147.67,1,0,147.17,1.35331,0.437277
2025-12-18 16:28:58.224587900,146.778,147.778,1,0,147.278,1.37944,0.721231
2025-12-18 16:28:58.236695200,146.886,147.886,1,0,147.386,1.4043,0.641173
2025-12-18 16:28:58.252079300,146.995,147.995,1,0,147.495,1.42778,0.669974
2025-12-18 16:28:58.268075600,147.103,148.103,1,0,147.603,1.4498,0.6119
2025-12-18 16:28:58.281673300,147.212,148.212,1,0,147.712,1.47026,0.430887
2025-12-18 16:28:58.294775000,147.32,148.32,1,0,147.82,1.48906,0.679503
2025-12-18 16:28:58.310120900,147.428,148.428,1,0,147.928,1.50608,0.690785
2025-12-18 16:28:58.325907600,147.537,148.537,1,0,148.037,1.52121,0.805241
2025-12-18 16:28:58.341965500,147.645,148.645,1,0,148.145,1.53432,1.53659
2025-12-18 16:28:58.359575200,147.753,148.753,1,0,148.253,1.54529,0.678062
2025-12-18 16:28:58.376605300,147.862,148.862,1,0,148.362,1.55397,0.594831
2025-12-18 16:28:58.388859900,147.97,148.97,1,0,148.47,1.56019,0.713219
2025-12-18 16:28:58.403224200,148.078,149.078,1,0,148.578,1.5638,0.939073
2025-12-18 16:28:58.419807700,148.078,149.078,1,0,148.578,1.56019,0.579258
2025-12-18 16:28:58.434585100,148.152,149.152,1,0,148.652,1.5556,0.499069
2025-12-18 16:28:58.450994100,148.226,149.226,1,0,148.726,1.55008,0.660446
2025-12-18 16:28:58.467407900,148.3,149.3,1,0,148.8,1.54368,0.812382
2025-12-18 16:28:58.483825800,148.374,149.374,1,0,148.874,1.53645,0.37806
2025-12-18 16:28:58.500901900,148.448,149.448,1,0,148.948,1.52843,0.841057
2025-12-18 16:28:58.513599700,148.522,149.522,1,0,149.022,1.51966,0.9128
2025-12-18 16:28:58.531412200,148.596,149.596,1,0,149.096,1.5102,0.480258
2025-12-18 16:28:58.548513600,148.67,149.67,1,0,149.17,1.50008,0.906345
2025-12-18 16:28:58.565339000,148.744,149.744,1,0,149.244,1.48935,0.359017
2025-12-18 16:28:58.579908800,148.818,149.818,1,0,149.318,1.47804,0.320169
2025-12-18 16:28:58.596528100,148.892,149.892,1,0,149.392,1.46619,0.360741
2025-12-18 16:28:58.611350100,148.966,149.966,1,0,149.466,1.45386,0.496617
2025-12-18 16:28:58.623426300,149.04,150.04,1,0,149.54,1.44107,1.01779
2025-12-18 16:28:58.640083300,149.114,150.114,1,0,149.614,1.42788,1.44981
2025-12-18 16:28:58.654264200,149.188,150.188,1,0,149.688,1.41431,0.42634
2025-12-18 16:28:58.669405900,149.262,150.262,1,0,149.762,1.40041,0.665246
2025-12-18 16:28:58.686861000,149.336,150.336,1,0,149.836,1.38623,0.555381
2025-12-18 16:28:58.703627800,149.41,150.41,1,0,149.91,1.3718,0.501865
2025-12-18 16:28:58.719359600,149.484,150.484,1,0,149.984,1.35716,0.639546
2025-12-18 16:28:58.736077800,149.558,150.558,1,0,150.058,1.34237,0.952955
2025-12-18 16:28:58.753662100,149.632,150.632,1,0,150.132,1.32746,0.580445
2025-12-18 16:28:58.767323700,149.706,150.706,1,0,150.206,1.31247,0.570607
2025-12-18 16:28:58.782113200,149.78,150.78,1,0,150.28,1.29746,0.545645
2025-12-18 16:28:58.797713300,149.854,150.854,1,0,150.354,1.28247,0.569189
2025-12-18 16:28:58.811132400,149.928,150.928,1,0,150.428,1.26754,1.02535
2025-12-18 16:28:58.825762900,150.002,151.002,1,0,150.502,1.25274,0.382929
2025-12-18 16:28:58.842734600,150.076,151.076,1,0,150.576,1.23809,0.527917
2025-12-18 16:28:58.858332100,150.15,151.15,1,0,150.65,1.22367,0.467971
2025-12-18 16:28:58.875882300,150.224,151.224,1,0,150.724,1.20952,0.45975
2025-12-18 16:28:58.893139900,150.298,151.298,1,0,150.798,1.19569,0.47801
2025-12-18 16:28:58.908609800,150.372,151.372,1,0,150.872,1.18224,0.459804
2025-12-18 16:28:58.925895100,150.446,151.446,1,0,150.946,1.16922,0.683924
2025-12-18 16:28:58.941969100,150.52,151.52,1,0,151.02,1.1567,0.69846
2025-12-18 16:28:58.958594400,150.594,151.594,1,0,151.094,1.14472,0.355402
2025-12-18 16:28:58.974011700,150.668,151.668,1,0,151.168,1.13335,0.81022
2025-12-18 16:28:58.991551900,150.742,151.742,1,0,151.242,1.12263,0.481806
2025-12-18 16:28:59.005917900,150.816,151.816,1,0,151.316,1.11264,0.315338
2025-12-18 16:28:59.021009800,150.89,151.89,1,0,151.39,1.10343,0.484826
2025-12-18 16:28:59.037499800,150.964,151.964,1,0,151.464,1.09505,1.06468
2025-12-18 16:28:59.049546100,151.038,152.038,1,0,151.538,1.08755,0.596137
2025-12-18 16:28:59.062545800,151.112,152.112,1,0,151.612,1.081,0.34486
2025-12-18 16:28:59.081672600,151.186,152.186,1,0,151.686,1.07544,0.473771
2025-12-18 16:28:59.098500700,151.26,152.26,1,0,151.76,1.07091,0.579933
2025-12-18 16:28:59.112964700,151.334,152.334,1,0,151.834,1.06747,0.728894
2025-12-18 16:28:59.128191000,151.408,152.408,1,0,151.908,1.06514,0.842955
2025-12-18 16:28:59.144429900,151.482,152.482,1,0,151.982,1.06398,0.971216
2025-12-18 16:28:59.160616800,151.556,152.556,1,0,152.056,1.064,0.594894
2025-12-18 16:28:59.174322200,151.63,152.63,1,0,152.13,1.06523,0.678032
2025-12-18 16:28:59.189311000,151.704,152.704,1,0,152.204,1.06769,0.366107
2025-12-18 16:28:59.205091500,151.704,152.704,1,0,152.204,1.06523,0.983656
2025-12-18 16:28:59.218487400,151.648,152.648,1,0,152.148,1.05876,0.320799
2025-12-18 16:28:59.235019000,151.592,152.592,1,0,152.092,1.04868,0.582796
2025-12-18 16:28:59.248162700,151.537,152.537,1,0,152.037,1.03534,0.622254
2025-12-18 16:28:59.263221500,151.73,152.03,0.3,698,151.981,1.01668,0.280726
2025-12-18 16:28:59.278517200,151.425,152.425,1,0,151.925,0.99785,0.32255
2025-12-18 16:28:59.292756200,151.37,152.37,1,0,151.87,0.976641,0.679584
2025-12-18 16:28:59.309499700,151.314,152.314,1,0,151.814,0.953311,0.959752
2025-12-18 16:28:59.320941800,151.258,152.258,1,0,151.758,0.928105,0.453853
2025-12-18 16:28:59.333548900,151.203,152.203,1,0,151.703,0.901261,0.407935
2025-12-18 16:28:59.350411100,151.147,152.147,1,0,151.647,0.87301,0.320219
2025-12-18 16:28:59.364603100,151.091,152.091,1,0,151.591,0.843585,0.600012
2025-12-18 16:28:59.375072800,151.036,152.036,1,0,151.536,0.813221,0.451407
2025-12-18 16:28:59.385642600,150.98,151.98,1,0,151.48,0.78216,1.0463
2025-12-18 16:28:59.396614000,150.924,151.924,1,0,151.424,0.750653,0.800957
2025-12-18 16:28:59.407091700,150.868,151.868,1,0,151.368,0.718968,0.520212
2025-12-18 16:28:59.424591300,150.813,151.813,1,0,151.313,0.687393,0.788095
2025-12-18 16:28:59.442536100,150.757,151.757,1,0,151.257,0.656237,0.877533
2025-12-18 16:28:59.458159000,150.701,151.701,1,0,151.201,0.625842,0.322723
2025-12-18 16:28:59.474161800,150.646,151.646,1,0,151.146,0.596581,0.495511
2025-12-18 16:28:59.491893700,150.59,151.59,1,0,151.09,0.568863,0.701267
2025-12-18 16:28:59.508407500,150.534,151.534,1,0,151.034,0.543133,0.372497
2025-12-18 16:28:59.524359700,150.479,151.479,1,0,150.979,0.519865,0.52228
2025-12-18 16:28:59.540928100,150.423,151.423,1,0,150.923,0.49955,0.668926
2025-12-18 16:28:59.556854100,150.367,151.367,1,0,150.867,0.482669,1.18242
2025-12-18 16:28:59.573082000,150.312,151.312,1,0,150.812,0.469661,0.829136
2025-12-18 16:28:59.589691600,150.256,151.256,1,0,150.756,0.460881,0.808557
2025-12-18 16:28:59.607509100,150.2,151.2,1,0,150.7,0.456557,0.655617
2025-12-18 16:28:59.624317100,150.144,151.144,1,0,150.644,0.456752,0.68049
2025-12-18 16:28:59.639923600,150.089,151.089,1,0,150.589,0.461356,0.397591
2025-12-18 16:28:59.652661000,150.033,151.033,1,0,150.533,0.470094,0.737136
2025-12-18 16:28:59.666727000,149.977,150.977,1,0,150.477,0.482558,0.466183
2025-12-18 16:28:59.681081600,149.922,150.922,1,0,150.422,0.49825,0.43293
2025-12-18 16:28:59.696283500,149.866,150.866,1,0,150.366,0.516626,0.74024
2025-12-18 16:28:59.708358700,149.81,150.81,1,0,150.31,0.537133,0.459982
2025-12-18 16:28:59.718984900,149.755,150.755,1,0,150.255,0.559235,0.378289
2025-12-18 16:28:59.753161100,149.699,150.699,1,0,150.199,0.582424,0.452329
2025-12-18 16:28:59.764575400,149.643,150.643,1,0,150.143,0.60623,0.467287
2025-12-18 16:28:59.777962500,149.588,150.588,1,0,150.088,0.630218,0.886465
2025-12-18 16:28:59.793213200,149.532,150.532,1,0,150.032,0.653985,0.590498
2025-12-18 16:28:59.811639000,149.476,150.476,1,0,149.976,0.677157,0.747775
2025-12-18 16:28:59.827865700,149.421,150.421,1,0,149.921,0.699377,0.523252
