BestBid,BestAsk,Spread,Depth
2025-11-11 18:51:00.396247,99.1209,99.1209,5.15329e-06,1733
2025-11-11 18:51:00.403383,99.1209,99.1209,5.15329e-06,1709
2025-11-11 18:51:00.410538,99.1209,99.1209,5.84992e-07,1294
2025-11-11 18:51:00.417836,99.1209,99.121,1.58685e-05,1214
2025-11-11 18:51:00.425210,99.1209,99.1209,5.84992e-07,1505
2025-11-11 18:51:00.432660,99.1209,99.1209,5.84992e-07,1322
2025-11-11 18:51:00.440205,99.1209,99.1209,5.15329e-06,1930
2025-11-11 18:51:00.447648,99.1209,99.1209,7.47126e-07,2519
2025-11-11 18:51:00.454769,99.1209,99.1209,7.47126e-07,2021
2025-11-11 18:51:00.463050,99.1209,99.1209,7.47126e-07,1943
2025-11-11 18:51:00.470562,99.1209,99.1209,7.47126e-07,1863
2025-11-11 18:51:00.478111,99.1209,99.1209,8.684e-06,1705
2025-11-11 18:51:00.485355,99.1209,99.1209,6.82173e-07,1863
2025-11-11 18:51:00.492853,99.1209,99.1209,1.81501e-06,1819
2025-11-11 18:51:00.500323,99.1209,99.1209,6.82173e-07,1610
2025-11-11 18:51:00.507644,99.1209,99.1209,8.684e-06,1685
2025-11-11 18:51:00.515682,99.1209,99.1209,7.47126e-07,1656
2025-11-11 18:51:00.523262,99.1209,99.1209,7.47126e-07,1486
2025-11-11 18:51:00.530597,99.1209,99.1209,7.47126e-07,1333
2025-11-11 18:51:00.537920,99.1209,99.1209,5.15329e-06,1627
2025-11-11 18:51:00.545198,99.1209,99.1209,7.47126e-07,1395
2025-11-11 18:51:00.552135,99.1209,99.1209,8.684e-06,1998
2025-11-11 18:51:00.559957,99.1209,99.1209,8.684e-06,1905
2025-11-11 18:51:00.567795,99.1209,99.1209,8.684e-06,1827
2025-11-11 18:51:00.575264,99.1209,99.1209,8.684e-06,1827
2025-11-11 18:51:00.582719,99.1209,99.1209,8.684e-06,1744
2025-11-11 18:51:00.590058,99.1209,99.1209,8.684e-06,1643
2025-11-11 18:51:00.597742,99.1209,99.1209,6.82173e-07,1692
2025-11-11 18:51:00.605161,99.1209,99.1209,1.81501e-06,1948
2025-11-11 18:51:00.612371,99.1209,99.1209,6.82173e-07,1835
2025-11-11 18:51:00.619290,99.1209,99.1209,1.81501e-06,1933
2025-11-11 18:51:00.627601,99.1209,99.1209,1.53092e-05,1617
2025-11-11 18:51:00.635333,99.1209,99.1209,1.53092e-05,1574
2025-11-11 18:51:00.642602,99.1209,99.1209,1.53092e-05,1484
2025-11-11 18:51:00.650222,99.1209,99.1209,3.39523e-06,1805
2025-11-11 18:51:00.658008,99.1209,99.1209,1.53092e-05,1599
2025-11-11 18:51:00.665725,99.1209,99.1209,1.53092e-05,1539
2025-11-11 18:51:00.673691,99.1209,99.1209,1.53092e-05,1440
2025-11-11 18:51:00.680980,99.1209,99.1209,1.53092e-05,1373
2025-11-11 18:51:00.688588,99.1209,99.1209,1.53092e-05,1347
2025-11-11 18:51:00.696364,99.1209,99.1209,3.39523e-06,1732
2025-11-11 18:51:00.703707,99.1209,99.1209,2.00314e-06,1668
2025-11-11 18:51:00.711235,99.1209,99.1209,2.00314e-06,1595
2025-11-11 18:51:00.718406,99.1209,99.1209,1.60822e-06,1517
2025-11-11 18:51:00.726247,99.1209,99.1209,2.70485e-07,1472
2025-11-11 18:51:00.733709,99.1209,99.1209,1.60822e-06,1509
2025-11-11 18:51:00.740975,99.1209,99.1209,2.00314e-06,1490
2025-11-11 18:51:00.748295,99.1209,99.1209,3.39523e-06,2016
2025-11-11 18:51:00.755638,99.1209,99.1209,3.39523e-06,2002
2025-11-11 18:51:00.762700,99.1209,99.1209,2.00314e-06,1285
2025-11-11 18:51:00.769484,99.1209,99.1209,3.39523e-06,1956
2025-11-11 18:51:00.777645,99.1209,99.1209,3.39523e-06,1806
2025-11-11 18:51:00.785622,99.1209,99.1209,3.39523e-06,1681
2025-11-11 18:51:00.792970,99.1209,99.1209,3.39523e-06,1640
2025-11-11 18:51:00.800342,99.1209,99.1209,3.39523e-06,1470
2025-11-11 18:51:00.808167,99.1209,99.1209,2.00314e-06,1254
2025-11-11 18:51:00.816016,99.1209,99.1209,2.00314e-06,1252
2025-11-11 18:51:00.823162,99.1209,99.1209,1.60822e-06,1156
2025-11-11 18:51:00.830578,99.1209,99.1209,2.70485e-07,1214
2025-11-11 18:51:00.837582,99.1209,99.1209,2.70485e-07,1133
2025-11-11 18:51:00.845756,99.1209,99.1209,1.60822e-06,1212
2025-11-11 18:51:00.853448,99.1209,99.1209,2.70485e-07,1187
2025-11-11 18:51:00.860750,99.1209,99.1209,2.70485e-07,968
2025-11-11 18:51:00.867876,99.1209,99.1209,1.60822e-06,1254
2025-11-11 18:51:00.875772,99.1209,99.1209,2.00314e-06,1378
2025-11-11 18:51:00.883715,99.1209,99.1209,2.00314e-06,1336
2025-11-11 18:51:00.890968,99.1209,99.1209,1.60822e-06,1531
2025-11-11 18:51:00.898255,99.1209,99.1209,1.60822e-06,1462
2025-11-11 18:51:00.905610,99.1209,99.1209,2.00314e-06,1314
2025-11-11 18:51:00.913718,99.1209,99.1209,2.00314e-06,1284
2025-11-11 18:51:00.921040,99.1209,99.1209,3.39523e-06,1620
2025-11-11 18:51:00.928397,99.1209,99.1209,2.00314e-06,1204
2025-11-11 18:51:00.935632,99.1209,99.1209,1.60822e-06,1120
2025-11-11 18:51:00.943308,99.1209,99.1209,2.00314e-06,1166
2025-11-11 18:51:00.950897,99.1209,99.1209,2.00314e-06,1112
2025-11-11 18:51:00.958009,99.1209,99.1209,1.60822e-06,1145
2025-11-11 18:51:00.965413,99.1209,99.1209,1.60822e-06,1104
2025-11-11 18:51:00.972793,99.1209,99.1209,2.70485e-07,783
2025-11-11 18:51:00.980573,99.1209,99.1209,4.18423e-07,1293
2025-11-11 18:51:00.988068,99.1209,99.1209,4.18423e-07,1070
2025-11-11 18:51:00.995447,99.1209,99.1209,7.96465e-06,1109
2025-11-11 18:51:01.002494,99.1209,99.1209,7.22549e-07,1291
2025-11-11 18:51:01.010208,99.1209,99.1209,7.96465e-06,1393
2025-11-11 18:51:01.017898,99.1209,99.1209,7.22549e-07,1296
2025-11-11 18:51:01.024978,99.1209,99.1209,7.96465e-06,1183
2025-11-11 18:51:01.032231,99.1209,99.1209,4.18423e-07,1232
2025-11-11 18:51:01.039765,99.1209,99.1209,4.18423e-07,964
2025-11-11 18:51:01.048077,99.1209,99.1209,4.18423e-07,851
2025-11-11 18:51:01.055567,99.1209,99.1209,4.18423e-07,807
2025-11-11 18:51:01.062922,99.1209,99.1209,7.96465e-06,967
2025-11-11 18:51:01.069872,99.1209,99.1209,7.96465e-06,712
2025-11-11 18:51:01.077915,99.1209,99.1209,4.18423e-07,759
2025-11-11 18:51:01.086019,99.1209,99.1209,4.18423e-07,604
2025-11-11 18:51:01.093487,99.1209,99.1209,2.70485e-07,906
2025-11-11 18:51:01.102340,99.1209,99.1209,2.70485e-07,786
2025-11-11 18:51:01.109974,99.1209,99.1209,2.70485e-07,744
2025-11-11 18:51:01.117154,99.1209,99.1209,2.70485e-07,736
2025-11-11 18:51:01.124782,99.1209,99.1209,4.18423e-07,558
2025-11-11 18:51:01.132247,99.1209,99.1209,2.70485e-07,639
2025-11-11 18:51:01.139563,99.1209,99.1209,4.18423e-07,934
2025-11-11 18:51:01.147153,99.1209,99.1209,4.18423e-07,632
2025-11-11 18:51:01.154449,99.1209,99.1209,2.70485e-07,1199
2025-11-11 18:51:01.163008,99.1209,99.1209,2.70485e-07,996
2025-11-11 18:51:01.170168,99.1209,99.1209,2.70485e-07,962
2025-11-11 18:51:01.177568,99.1209,99.1209,2.70485e-07,791
2025-11-11 18:51:01.184764,99.1209,99.1209,1.60822e-06,1129
2025-11-11 18:51:01.192681,99.1209,99.1209,2.00314e-06,1185
2025-11-11 18:51:01.200239,99.1209,99.1209,3.39523e-06,1161
2025-11-11 18:51:01.207744,99.1209,99.1209,2.00314e-06,1172
2025-11-11 18:51:01.215058,99.1209,99.1209,3.39523e-06,1530
2025-11-11 18:51:01.222374,99.1209,99.1209,1.53092e-05,2408
2025-11-11 18:51:01.230112,99.1209,99.1209,1.81501e-06,2436
2025-11-11 18:51:01.237556,99.1209,99.1209,1.81501e-06,2240
2025-11-11 18:51:01.245113,99.1209,99.1209,1.53092e-05,2314
2025-11-11 18:51:01.252339,99.1209,99.1209,1.81501e-06,2270
2025-11-11 18:51:01.260164,99.1209,99.1209,1.53092e-05,2395
2025-11-11 18:51:01.267918,99.1209,99.1209,1.53092e-05,2341
2025-11-11 18:51:01.275355,99.1209,99.1209,1.81501e-06,2167
2025-11-11 18:51:01.282807,99.1209,99.1209,1.53092e-05,2860
2025-11-11 18:51:01.291033,99.1209,99.1209,1.53092e-05,2474
2025-11-11 18:51:01.299410,99.1209,99.1209,1.53092e-05,2176
2025-11-11 18:51:01.306887,99.1209,99.1209,3.39523e-06,1963
2025-11-11 18:51:01.314262,99.1209,99.1209,1.53092e-05,2134
2025-11-11 18:51:01.321716,99.1209,99.1209,1.53092e-05,2081
2025-11-11 18:51:01.329636,99.1209,99.1209,1.81501e-06,1778
2025-11-11 18:51:01.336947,99.1209,99.1209,6.82173e-07,1971
2025-11-11 18:51:01.344445,99.1209,99.1209,6.82173e-07,1885
2025-11-11 18:51:01.351637,99.1209,99.1209,5.9603e-06,2243
2025-11-11 18:51:01.359546,99.1209,99.1209,2.7237e-06,1945
2025-11-11 18:51:01.367265,99.1209,99.1209,5.9603e-06,2202
2025-11-11 18:51:01.374859,99.1209,99.1209,2.7237e-06,2130
2025-11-11 18:51:01.382116,99.1209,99.1209,2.7237e-06,2078
2025-11-11 18:51:01.389573,99.1209,99.1209,7.47126e-07,1764
2025-11-11 18:51:01.397827,99.1209,99.1209,5.15329e-06,1866
2025-11-11 18:51:01.405273,99.1209,99.1209,5.84992e-07,1766
2025-11-11 18:51:01.412750,99.1209,99.1209,5.84992e-07,1671
2025-11-11 18:51:01.419962,99.1209,99.1209,5.84992e-07,1593
2025-11-11 18:51:01.428117,99.1209,99.1209,5.84992e-07,1462
2025-11-11 18:51:01.435932,99.1209,99.1209,5.15329e-06,2099
2025-11-11 18:51:01.443313,99.1209,99.1209,5.15329e-06,1964
2025-11-11 18:51:01.450729,99.1209,99.1209,5.15329e-06,1800
2025-11-11 18:51:01.457934,99.1209,99.1209,7.47126e-07,1870
2025-11-11 18:51:01.465142,99.1209,99.1209,5.15329e-06,2086
2025-11-11 18:51:01.472614,99.1209,99.1209,5.15329e-06,1742
2025-11-11 18:51:01.480415,99.1209,99.1209,5.84992e-07,1443
2025-11-11 18:51:01.487798,99.1209,99.121,1.58685e-05,1080
2025-11-11 18:51:01.495418,99.121,99.121,3.24242e-06,862
2025-11-11 18:51:01.502515,99.1209,99.121,1.58685e-05,1084
2025-11-11 18:51:01.510435,99.1209,99.1209,5.84992e-07,1621
2025-11-11 18:51:01.518204,99.1209,99.1209,5.84992e-07,1538
2025-11-11 18:51:01.525676,99.1209,99.1209,5.15329e-06,1824
2025-11-11 18:51:01.533056,99.1209,99.1209,5.15329e-06,1779
2025-11-11 18:51:01.540576,99.1209,99.1209,5.15329e-06,1656
2025-11-11 18:51:01.548307,99.1209,99.1209,5.15329e-06,1535
2025-11-11 18:51:01.555596,99.1209,99.1209,5.15329e-06,1394
2025-11-11 18:51:01.562828,99.1209,99.1209,5.84992e-07,1251
2025-11-11 18:51:01.569838,99.1209,99.121,1.64535e-05,1208
2025-11-11 18:51:01.577988,99.1209,99.1209,5.15329e-06,1723
2025-11-11 18:51:01.585442,99.1209,99.1209,5.15329e-06,1490
2025-11-11 18:51:01.592637,99.1209,99.1209,7.47126e-07,1639
2025-11-11 18:51:01.600910,99.1209,99.1209,7.47126e-07,1575
2025-11-11 18:51:01.608408,99.1209,99.1209,7.47126e-07,1541
2025-11-11 18:51:01.616133,99.1209,99.1209,2.7237e-06,1751
2025-11-11 18:51:01.623525,99.1209,99.1209,5.9603e-06,2349
2025-11-11 18:51:01.631205,99.1209,99.1209,5.9603e-06,2230
2025-11-11 18:51:01.638334,99.1209,99.1209,6.82173e-07,2104
2025-11-11 18:51:01.646361,99.1209,99.1209,5.9603e-06,2103
2025-11-11 18:51:01.653776,99.1209,99.1209,5.9603e-06,1923
2025-11-11 18:51:01.661052,99.1209,99.1209,6.82173e-07,1716
2025-11-11 18:51:01.668377,99.1209,99.1209,6.82173e-07,1702
2025-11-11 18:51:01.676575,99.1209,99.1209,1.81501e-06,1599
2025-11-11 18:51:01.684249,99.1209,99.1209,6.82173e-07,1598
2025-11-11 18:51:01.691930,99.1209,99.1209,5.9603e-06,1680
2025-11-11 18:51:01.699747,99.1209,99.1209,5.9603e-06,1666
2025-11-11 18:51:01.707708,99.1209,99.1209,5.9603e-06,1661
2025-11-11 18:51:01.715561,99.1209,99.1209,5.9603e-06,1636
2025-11-11 18:51:01.723056,99.1209,99.1209,6.82173e-07,2011
2025-11-11 18:51:01.730599,99.1209,99.1209,1.81501e-06,2234
2025-11-11 18:51:01.737877,99.1209,99.1209,1.53092e-05,2591
2025-11-11 18:51:01.745782,99.1209,99.1209,3.39523e-06,2628
2025-11-11 18:51:01.753308,99.1209,99.1209,3.39523e-06,2507
2025-11-11 18:51:01.760943,99.1209,99.1209,1.53092e-05,2879
2025-11-11 18:51:01.768342,99.1209,99.1209,1.53092e-05,2866
2025-11-11 18:51:01.776188,99.1209,99.1209,1.53092e-05,2697
2025-11-11 18:51:01.784152,99.1209,99.1209,1.53092e-05,2397
2025-11-11 18:51:01.791458,99.1209,99.1209,3.39523e-06,2528
2025-11-11 18:51:01.798770,99.1209,99.1209,3.39523e-06,2527
2025-11-11 18:51:01.806424,99.1209,99.1209,1.53092e-05,2681
2025-11-11 18:51:01.813533,99.1209,99.1209,3.39523e-06,2444
2025-11-11 18:51:01.820848,99.1209,99.1209,1.53092e-05,2538
2025-11-11 18:51:01.829533,99.1209,99.1209,3.39523e-06,2367
2025-11-11 18:51:01.836755,99.1209,99.1209,3.39523e-06,2157
2025-11-11 18:51:01.844379,99.1209,99.1209,2.00314e-06,2063
2025-11-11 18:51:01.851824,99.1209,99.1209,2.00314e-06,1982
2025-11-11 18:51:01.859769,99.1209,99.1209,1.60822e-06,1686
2025-11-11 18:51:01.867836,99.1209,99.1209,2.00314e-06,2322
2025-11-11 18:51:01.875347,99.1209,99.1209,2.00314e-06,2136
2025-11-11 18:51:01.883011,99.1209,99.1209,2.00314e-06,2022
2025-11-11 18:51:01.890664,99.1209,99.1209,3.39523e-06,2051
2025-11-11 18:51:01.898293,99.1209,99.1209,1.53092e-05,2142
2025-11-11 18:51:01.905863,99.1209,99.1209,3.39523e-06,2274
2025-11-11 18:51:01.913270,99.1209,99.1209,3.39523e-06,2067
2025-11-11 18:51:01.920481,99.1209,99.1209,3.39523e-06,1925
2025-11-11 18:51:01.928469,99.1209,99.1209,2.00314e-06,1890
2025-11-11 18:51:01.936320,99.1209,99.1209,3.39523e-06,2112
2025-11-11 18:51:01.943947,99.1209,99.1209,2.00314e-06,1802
2025-11-11 18:51:01.951100,99.1209,99.1209,2.00314e-06,1774
2025-11-11 18:51:01.959082,99.1209,99.1209,3.39523e-06,1902
2025-11-11 18:51:01.966683,99.1209,99.1209,2.00314e-06,2348
2025-11-11 18:51:01.974171,99.1209,99.1209,2.00314e-06,2174
2025-11-11 18:51:01.981600,99.1209,99.1209,1.60822e-06,2071
2025-11-11 18:51:01.989086,99.1209,99.1209,2.00314e-06,2318
2025-11-11 18:51:01.997045,99.1209,99.1209,2.00314e-06,1901
2025-11-11 18:51:02.004444,99.1209,99.1209,1.60822e-06,1486
2025-11-11 18:51:02.012311,99.1209,99.1209,2.70485e-07,1025
2025-11-11 18:51:02.019488,99.1209,99.1209,1.60822e-06,1681
2025-11-11 18:51:02.027433,99.1209,99.1209,1.60822e-06,1391
2025-11-11 18:51:02.035305,99.1209,99.1209,1.60822e-06,1374
2025-11-11 18:51:02.042705,99.1209,99.1209,2.00314e-06,1795
2025-11-11 18:51:02.050028,99.1209,99.1209,3.39523e-06,1909
2025-11-11 18:51:02.057753,99.1209,99.1209,2.00314e-06,2124
2025-11-11 18:51:02.065845,99.1209,99.1209,2.00314e-06,1776
2025-11-11 18:51:02.073292,99.1209,99.1209,3.39523e-06,2700
2025-11-11 18:51:02.080762,99.1209,99.1209,3.39523e-06,1996
2025-11-11 18:51:02.088597,99.1209,99.1209,2.00314e-06,2149
2025-11-11 18:51:02.096806,99.1209,99.1209,1.60822e-06,1652
2025-11-11 18:51:02.105429,99.1209,99.1209,2.00314e-06,1965
2025-11-11 18:51:02.113525,99.1209,99.1209,1.60822e-06,1624
2025-11-11 18:51:02.121157,99.1209,99.1209,2.00314e-06,2011
2025-11-11 18:51:02.129576,99.1209,99.1209,1.60822e-06,1617
2025-11-11 18:51:02.137005,99.1209,99.1209,2.70485e-07,1632
2025-11-11 18:51:02.144618,99.1209,99.1209,4.18423e-07,1630
2025-11-11 18:51:02.151854,99.1209,99.1209,2.70485e-07,1634
2025-11-11 18:51:02.159301,99.1209,99.1209,4.18423e-07,1529
2025-11-11 18:51:02.166509,99.1209,99.1209,2.70485e-07,1683
2025-11-11 18:51:02.174062,99.1209,99.1209,2.70485e-07,1598
2025-11-11 18:51:02.182159,99.1209,99.1209,2.70485e-07,1421
2025-11-11 18:51:02.189694,99.1209,99.1209,2.70485e-07,1325
2025-11-11 18:51:02.197167,99.1209,99.1209,1.60822e-06,1839
2025-11-11 18:51:02.204384,99.1209,99.1209,2.00314e-06,2469
2025-11-11 18:51:02.213115,99.1209,99.1209,2.00314e-06,2416
2025-11-11 18:51:02.221025,99.1209,99.1209,2.00314e-06,2044
2025-11-11 18:51:02.228868,99.1209,99.1209,3.39523e-06,2157
2025-11-11 18:51:02.236053,99.1209,99.1209,3.39523e-06,2124
2025-11-11 18:51:02.243935,99.1209,99.1209,2.00314e-06,2035
2025-11-11 18:51:02.251925,99.1209,99.1209,3.39523e-06,2296
2025-11-11 18:51:02.259152,99.1209,99.1209,2.00314e-06,2271
2025-11-11 18:51:02.266573,99.1209,99.1209,3.39523e-06,2206
2025-11-11 18:51:02.274231,99.1209,99.1209,2.00314e-06,1999
2025-11-11 18:51:02.281834,99.1209,99.1209,3.39523e-06,2503
2025-11-11 18:51:02.289750,99.1209,99.1209,1.53092e-05,2794
2025-11-11 18:51:02.297584,99.1209,99.1209,1.81501e-06,2807
2025-11-11 18:51:02.305212,99.1209,99.1209,1.81501e-06,2744
2025-11-11 18:51:02.312998,99.1209,99.1209,1.53092e-05,2788
2025-11-11 18:51:02.320704,99.1209,99.1209,3.39523e-06,2566
2025-11-11 18:51:02.328619,99.1209,99.1209,1.53092e-05,2634
2025-11-11 18:51:02.335780,99.1209,99.1209,1.81501e-06,2437
2025-11-11 18:51:02.343491,99.1209,99.1209,1.53092e-05,2528
2025-11-11 18:51:02.351630,99.1209,99.1209,1.81501e-06,2661
2025-11-11 18:51:02.359134,99.1209,99.1209,1.81501e-06,2524
2025-11-11 18:51:02.366820,99.1209,99.1209,6.82173e-07,2390
2025-11-11 18:51:02.374593,99.1209,99.1209,6.82173e-07,2041
2025-11-11 18:51:02.382274,99.1209,99.1209,5.9603e-06,2036
2025-11-11 18:51:02.389858,99.1209,99.1209,2.7237e-06,1624
2025-11-11 18:51:02.397166,99.1209,99.1209,5.9603e-06,2320
2025-11-11 18:51:02.404451,99.1209,99.1209,6.82173e-07,2239
2025-11-11 18:51:02.412918,99.1209,99.1209,5.9603e-06,2574
2025-11-11 18:51:02.420604,99.1209,99.1209,5.9603e-06,2566
2025-11-11 18:51:02.428422,99.1209,99.1209,5.9603e-06,2105
2025-11-11 18:51:02.436043,99.1209,99.1209,2.7237e-06,1991
2025-11-11 18:51:02.443619,99.1209,99.1209,2.7237e-06,1929
2025-11-11 18:51:02.451435,99.1209,99.1209,2.7237e-06,1804
2025-11-11 18:51:02.459038,99.1209,99.1209,7.47126e-07,1836
2025-11-11 18:51:02.466431,99.1209,99.1209,5.15329e-06,1596
2025-11-11 18:51:02.474189,99.1209,99.121,1.64535e-05,1204
2025-11-11 18:51:02.482246,99.121,99.121,3.24242e-06,720
2025-11-11 18:51:02.489720,99.1209,99.121,1.64535e-05,1173
2025-11-11 18:51:02.497231,99.1209,99.121,1.64535e-05,1111
2025-11-11 18:51:02.504531,99.1209,99.1209,5.15329e-06,1276
2025-11-11 18:51:02.511778,99.1209,99.1209,5.15329e-06,1222
2025-11-11 18:51:02.518773,99.1209,99.1209,7.47126e-07,1410
2025-11-11 18:51:02.527140,99.1209,99.1209,7.47126e-07,1352
2025-11-11 18:51:02.535169,99.1209,99.1209,7.47126e-07,1187
2025-11-11 18:51:02.542661,99.1209,99.1209,2.7237e-06,1611
2025-11-11 18:51:02.550141,99.1209,99.1209,5.9603e-06,1857
2025-11-11 18:51:02.557898,99.1209,99.1209,5.9603e-06,1658
2025-11-11 18:51:02.565879,99.1209,99.1209,5.9603e-06,1623
2025-11-11 18:51:02.573632,99.1209,99.1209,2.7237e-06,1373
2025-11-11 18:51:02.581018,99.1209,99.1209,7.47126e-07,944
2025-11-11 18:51:02.588085,99.1209,99.1209,5.15329e-06,1421
2025-11-11 18:51:02.596418,99.1209,99.121,1.64535e-05,1367
2025-11-11 18:51:02.604258,99.1209,99.1209,5.15329e-06,1714
2025-11-11 18:51:02.611931,99.1209,99.121,1.64535e-05,1416
2025-11-11 18:51:02.619250,99.1209,99.1209,5.15329e-06,1469
2025-11-11 18:51:02.627044,99.1209,99.121,1.64535e-05,1992
2025-11-11 18:51:02.634837,99.1209,99.121,1.64535e-05,1857
2025-11-11 18:51:02.642249,99.121,99.121,3.24242e-06,1630
2025-11-11 18:51:02.649538,99.1209,99.121,1.64535e-05,1961
2025-11-11 18:51:02.657450,99.1209,99.121,1.64535e-05,1457
2025-11-11 18:51:02.665632,99.121,99.121,3.24242e-06,1288
2025-11-11 18:51:02.673012,99.121,99.121,2.40071e-06,1728
2025-11-11 18:51:02.680610,99.121,99.121,2.40071e-06,1653
2025-11-11 18:51:02.687828,99.121,99.121,3.24242e-06,1266
2025-11-11 18:51:02.696450,99.121,99.121,2.40071e-06,1610
2025-11-11 18:51:02.703980,99.121,99.121,4.58719e-06,1768
2025-11-11 18:51:02.711862,99.121,99.121,2.40071e-06,1958
2025-11-11 18:51:02.719273,99.121,99.121,3.24242e-06,1654
2025-11-11 18:51:02.727441,99.1209,99.121,1.64535e-05,1779
2025-11-11 18:51:02.735362,99.1209,99.1209,5.15329e-06,2228
2025-11-11 18:51:02.742811,99.1209,99.1209,5.15329e-06,1896
2025-11-11 18:51:02.750255,99.1209,99.1209,5.15329e-06,1717
2025-11-11 18:51:02.758442,99.1209,99.121,1.64535e-05,1432
2025-11-11 18:51:02.766469,99.1209,99.121,1.64535e-05,1232
2025-11-11 18:51:02.774272,99.1209,99.1209,5.15329e-06,1723
2025-11-11 18:51:02.781786,99.1209,99.1209,7.47126e-07,2082
2025-11-11 18:51:02.789430,99.1209,99.1209,2.7237e-06,2361
2025-11-11 18:51:02.797549,99.1209,99.1209,2.7237e-06,2083
2025-11-11 18:51:02.804828,99.1209,99.1209,7.47126e-07,2197
2025-11-11 18:51:02.812557,99.1209,99.1209,2.7237e-06,1898
2025-11-11 18:51:02.820079,99.1209,99.1209,2.7237e-06,1889
2025-11-11 18:51:02.828486,99.1209,99.1209,7.47126e-07,2369
2025-11-11 18:51:02.836448,99.1209,99.1209,7.47126e-07,2299
2025-11-11 18:51:02.844095,99.1209,99.1209,7.47126e-07,2097
2025-11-11 18:51:02.851464,99.1209,99.1209,7.47126e-07,2074
2025-11-11 18:51:02.858781,99.1209,99.1209,5.15329e-06,2053
2025-11-11 18:51:02.866105,99.1209,99.1209,7.47126e-07,2251
2025-11-11 18:51:02.873912,99.1209,99.1209,5.15329e-06,1902
2025-11-11 18:51:02.881931,99.1209,99.121,1.64535e-05,1492
2025-11-11 18:51:02.889399,99.1209,99.121,1.64535e-05,1401
2025-11-11 18:51:02.896952,99.1209,99.121,1.64535e-05,1326
2025-11-11 18:51:02.904413,99.1209,99.1209,5.15329e-06,1532
2025-11-11 18:51:02.913039,99.1209,99.121,1.64535e-05,1889
2025-11-11 18:51:02.920600,99.1209,99.121,1.64535e-05,1654
2025-11-11 18:51:02.928668,99.1209,99.1209,5.15329e-06,1616
2025-11-11 18:51:02.936024,99.1209,99.1209,7.47126e-07,1840
2025-11-11 18:51:02.943952,99.1209,99.1209,5.15329e-06,2012
2025-11-11 18:51:02.951937,99.1209,99.1209,5.15329e-06,1823
2025-11-11 18:51:02.959366,99.1209,99.1209,7.47126e-07,1765
2025-11-11 18:51:02.966900,99.1209,99.1209,7.47126e-07,1518
2025-11-11 18:51:02.974713,99.1209,99.1209,2.7237e-06,1253
2025-11-11 18:51:02.982693,99.1209,99.1209,5.9603e-06,1431
2025-11-11 18:51:02.990090,99.1209,99.1209,6.82173e-07,1688
2025-11-11 18:51:02.997507,99.1209,99.1209,1.81501e-06,2127
2025-11-11 18:51:03.004682,99.1209,99.1209,1.81501e-06,1914
2025-11-11 18:51:03.013246,99.1209,99.1209,1.81501e-06,1607
2025-11-11 18:51:03.020677,99.1209,99.1209,1.81501e-06,1593
2025-11-11 18:51:03.028185,99.1209,99.1209,6.82173e-07,1482
2025-11-11 18:51:03.035620,99.1209,99.1209,5.9603e-06,1108
2025-11-11 18:51:03.043753,99.1209,99.1209,5.9603e-06,1096
2025-11-11 18:51:03.051739,99.1209,99.1209,6.82173e-07,1250
2025-11-11 18:51:03.059149,99.1209,99.1209,1.81501e-06,1683
2025-11-11 18:51:03.066725,99.1209,99.1209,1.53092e-05,1792
2025-11-11 18:51:03.074542,99.1209,99.1209,3.39523e-06,2201
2025-11-11 18:51:03.082436,99.1209,99.1209,3.39523e-06,2102
2025-11-11 18:51:03.090325,99.1209,99.1209,3.39523e-06,1979
2025-11-11 18:51:03.098036,99.1209,99.1209,3.39523e-06,1841
2025-11-11 18:51:03.106933,99.1209,99.1209,3.39523e-06,1834
2025-11-11 18:51:03.114909,99.1209,99.1209,3.39523e-06,1757
2025-11-11 18:51:03.122552,99.1209,99.1209,3.39523e-06,1704
2025-11-11 18:51:03.130090,99.1209,99.1209,2.00314e-06,1768
2025-11-11 18:51:03.138264,99.1209,99.1209,3.39523e-06,1603
2025-11-11 18:51:03.146543,99.1209,99.1209,2.00314e-06,1644
2025-11-11 18:51:03.154038,99.1209,99.1209,3.39523e-06,1647
2025-11-11 18:51:03.161665,99.1209,99.1209,1.53092e-05,2036
2025-11-11 18:51:03.168976,99.1209,99.1209,1.81501e-06,1882
2025-11-11 18:51:03.176873,99.1209,99.1209,1.81501e-06,1828
2025-11-11 18:51:03.185048,99.1209,99.1209,1.53092e-05,2260
2025-11-11 18:51:03.192542,99.1209,99.1209,1.53092e-05,2151
2025-11-11 18:51:03.200036,99.1209,99.1209,1.53092e-05,1905
2025-11-11 18:51:03.207234,99.1209,99.1209,1.81501e-06,2279
2025-11-11 18:51:03.214546,99.1209,99.1209,1.53092e-05,1923
2025-11-11 18:51:03.221762,99.1209,99.1209,1.81501e-06,2061
2025-11-11 18:51:03.230310,99.1209,99.1209,1.81501e-06,2014
2025-11-11 18:51:03.238003,99.1209,99.1209,6.82173e-07,1635
2025-11-11 18:51:03.245763,99.1209,99.1209,1.81501e-06,1827
2025-11-11 18:51:03.253127,99.1209,99.1209,6.82173e-07,1991
2025-11-11 18:51:03.261363,99.1209,99.1209,6.82173e-07,1915
2025-11-11 18:51:03.269261,99.1209,99.1209,6.82173e-07,1593
2025-11-11 18:51:03.277001,99.1209,99.1209,1.81501e-06,1677
